db_name,signal_title,crime_type,trigger,trigger_family_class,epoch,lag,is_primary,n_target,n_ctrl,g,ci_lo,ci_hi,p_mw,p_mw_fdr,delta_pct,slice_sign_frac,perm_pass_count,p_placebo_emp,TIER,tier_notes
NYC_911,🔪 Aggression 911 | Domestic violence (in progress),ASSAULT (IN PROGRESS): OTHER/FAMILY,PHASE_Quadrature,PHASE,PRE,WIN3,True,159,470,0.0657804022809099,-0.1208396308194267,0.2276610761739987,0.5238714474560702,0.9555244086772852,0.838053091711144,0.8,0,0.51,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Domestic violence (in progress),ASSAULT (IN PROGRESS): OTHER/FAMILY,PHASE_Full,PHASE,PRE,-1,True,26,470,-0.522350144029485,,,0.0119845845005926,0.97146894103582,-6.295126980863641,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Domestic violence (in progress),ASSAULT (IN PROGRESS): OTHER/FAMILY,PHASE_Full,PHASE,PRE,0,True,27,470,0.0671125214119831,-0.3304344140399588,0.4854568523036981,0.6869029737420597,0.9911396627360192,0.8509060585593531,0.6,0,0.74,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Domestic violence (in progress),ASSAULT (IN PROGRESS): OTHER/FAMILY,PHASE_Full,PHASE,PRE,1,True,27,470,-0.4178752487011924,,,0.0368915263231739,0.7203235475937845,-5.056310133383624,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Domestic violence (in progress),ASSAULT (IN PROGRESS): OTHER/FAMILY,PHASE_Full,PHASE,PRE,WIN3,True,80,470,-0.2865313892393321,-0.5241538523738519,-0.0551320433347985,0.0219968364990041,0.7913804674464183,-3.515077554131385,0.8,3,0.01,TIER3_SIGNAL,"p < 0.05, partial robustness"
NYC_911,🔪 Aggression 911 | Domestic violence (in progress),ASSAULT (IN PROGRESS): OTHER/FAMILY,PHASE_New,PHASE,PRE,-1,True,27,470,0.0219177271290637,,,0.7216834894292201,0.973054236668194,0.2745750689167936,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Domestic violence (in progress),ASSAULT (IN PROGRESS): OTHER/FAMILY,PHASE_New,PHASE,PRE,0,True,27,470,0.0840078720653854,-0.3486119530171149,0.5190713987215665,0.5275128430129619,0.9911396627360192,1.0693589915270696,0.6,0,0.735,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Domestic violence (in progress),ASSAULT (IN PROGRESS): OTHER/FAMILY,PHASE_New,PHASE,PRE,1,True,27,470,-0.248242118743816,,,0.1183000610917183,0.8944633612759365,-3.045598746470801,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Domestic violence (in progress),ASSAULT (IN PROGRESS): OTHER/FAMILY,PHASE_New,PHASE,PRE,WIN3,True,81,470,-0.0465205433831816,-0.2791271667466866,0.1974040542688773,0.7535369018608703,0.9727609434433808,-0.5833121671851238,0.6,0,0.645,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Domestic violence (in progress),ASSAULT (IN PROGRESS): OTHER/FAMILY,PHASE_FirstQ,PHASE,PRE,-1,True,26,470,0.0397182162570922,,,0.9456471316096215,0.987433591295497,0.5011550890257732,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Domestic violence (in progress),ASSAULT (IN PROGRESS): OTHER/FAMILY,PHASE_FirstQ,PHASE,PRE,0,True,26,470,-0.0149764606635946,-0.3628604973311603,0.3501291582517439,0.7630242923536462,0.9911396627360192,-0.1865355824151482,0.6,0,0.95,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Domestic violence (in progress),ASSAULT (IN PROGRESS): OTHER/FAMILY,PHASE_FirstQ,PHASE,PRE,1,True,26,470,0.0071176177614654,,,0.8688150742518708,0.9980928361222128,0.0892944650148219,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Domestic violence (in progress),ASSAULT (IN PROGRESS): OTHER/FAMILY,PHASE_FirstQ,PHASE,PRE,WIN3,True,78,470,0.0107133490254351,-0.2249863267468334,0.2477825805340208,0.8267218082005079,0.9935216995709376,0.1342394643986999,0.4,0,0.935,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Domestic violence (in progress),ASSAULT (IN PROGRESS): OTHER/FAMILY,PHASE_LastQ,PHASE,PRE,-1,True,27,470,-0.1002237865505514,,,0.5706856405066045,0.973054236668194,-1.258993913091988,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Domestic violence (in progress),ASSAULT (IN PROGRESS): OTHER/FAMILY,PHASE_LastQ,PHASE,PRE,0,True,27,470,0.3097058898346282,-0.1186172053051917,0.6704823577881146,0.0573107017876081,0.9911396627360192,3.948576171277973,0.8,0,0.14,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Domestic violence (in progress),ASSAULT (IN PROGRESS): OTHER/FAMILY,PHASE_LastQ,PHASE,PRE,1,True,27,470,0.1520529246059342,,,0.4253545708249097,0.9980928361222128,1.9400459959804328,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Domestic violence (in progress),ASSAULT (IN PROGRESS): OTHER/FAMILY,PHASE_LastQ,PHASE,PRE,WIN3,True,81,470,0.1186549911637123,-0.1434176124667188,0.3649614968727538,0.2425495172486932,0.9276309787589092,1.5204746036066474,0.6,0,0.335,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_event,WAVE,PRE,-1,True,214,576,-0.0461299897080295,,,0.5218980044228156,0.9997535226040072,-0.6172651280509478,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_event,WAVE,PRE,0,True,214,576,0.0515158532649486,-0.1052303043612167,0.2030963298671607,0.4687932639430434,0.9940835620801448,0.693829507838073,0.6,0,0.53,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_event,WAVE,PRE,1,True,213,577,-0.0281101076247691,,,0.743064136399468,0.9960568740865424,-0.3766459303685909,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_event,WAVE,PRE,WIN3,True,641,149,-0.0292251161805797,-0.1984071750668332,0.1670608436195361,0.782246182799166,0.9996239122196258,-0.3915614735961137,0.6,0,,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_syzygy,WAVE,PRE,-1,True,107,683,-0.0789255087472031,,,0.3887971039268911,0.9997535226040072,-1.053620480636841,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_syzygy,WAVE,PRE,0,True,107,683,0.1054641264119281,-0.0930149266585895,0.2968748627247422,0.3266199131831726,0.9940835620801448,1.4250198319799567,0.4,0,0.245,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_syzygy,WAVE,PRE,1,True,107,683,-0.1233094108519278,,,0.3459647517999004,0.9960568740865424,-1.6403837250044018,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_syzygy,WAVE,PRE,WIN3,True,321,469,-0.0469539548384387,-0.1917492004666572,0.0949190799867319,0.5662269817016158,0.9996239122196258,-0.6282208310764537,0.8,0,,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_quadrature,WAVE,PRE,-1,True,107,683,0.0011066631277089,,,0.976192297558456,0.9997535226040072,0.014858382771532,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_quadrature,WAVE,PRE,0,True,107,683,-0.0185278710066058,-0.243829297844729,0.1927894259277498,0.9681995203275114,0.9969955043236254,-0.248428037040993,0.6,0,0.83,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_quadrature,WAVE,PRE,1,True,106,684,0.076560391042677,,,0.6036354337074434,0.9960568740865424,1.0327914319062217,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_quadrature,WAVE,PRE,WIN3,True,320,470,0.0284330025772919,-0.1098617020982846,0.1783998846832198,0.7237229918342485,0.9996239122196258,0.3824134741492013,0.6,0,,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_before_syzygy,WAVE,PRE,-1,True,53,737,-0.1173608192964815,,,0.4264913684653129,0.9997535226040072,-1.562584986777804,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_before_syzygy,WAVE,PRE,0,True,53,737,0.0490410781248085,-0.2553920661017481,0.329666046059116,0.7762711984154247,0.9940835620801448,0.6605130535479509,0.4,0,0.755,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_before_syzygy,WAVE,PRE,1,True,53,737,-0.095789460194358,,,0.5973837771156543,0.9960568740865424,-1.2774021789176304,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_before_syzygy,WAVE,PRE,WIN3,True,159,631,-0.0638844510429622,-0.2471556278948657,0.1165652573610541,0.516714280164897,0.9996239122196258,-0.8537201365596658,0.6,0,0.535,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_after_syzygy,WAVE,PRE,-1,True,54,736,-0.0297813326544225,,,0.7039723313398525,0.9997535226040072,-0.3990136824110535,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_after_syzygy,WAVE,PRE,0,True,54,736,0.1457041648312539,-0.0955079402694197,0.3681746753166232,0.2945723228996327,0.9940835620801448,1.974025939223312,0.8,0,0.325,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_after_syzygy,WAVE,PRE,1,True,54,736,-0.1324961832725396,,,0.4508143224562722,0.9960568740865424,-1.7620929131417995,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_after_syzygy,WAVE,PRE,WIN3,True,162,628,-0.006483778835489,-0.1833254818587038,0.168801500745499,0.9571932894755296,0.9996239122196258,-0.0870084763153977,0.6,0,0.93,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_before_quadrature,WAVE,PRE,-1,True,54,736,0.0077883253801879,,,0.993345187361363,0.9997535226040072,0.1046150543601687,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_before_quadrature,WAVE,PRE,0,True,54,736,-0.1024039630877672,-0.3716445608262549,0.1606840061180961,0.4256321388708475,0.9940835620801448,-1.3649416842194009,0.8,0,0.42,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_before_quadrature,WAVE,PRE,1,True,53,737,-0.0240964320779185,,,0.7179892023335415,0.9960568740865424,-0.3229731457349172,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_before_quadrature,WAVE,PRE,WIN3,True,161,629,-0.0464216995966487,-0.2215797113817514,0.1430476989251972,0.4726542432936007,0.9996239122196258,-0.6211783006584204,0.4,0,0.605,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_after_quadrature,WAVE,PRE,-1,True,53,737,-0.0058539926654346,,,0.9743962321094682,0.9997535226040072,-0.0785606247936221,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_after_quadrature,WAVE,PRE,0,True,53,737,0.0695062330518967,-0.2369627030694277,0.3472382099001684,0.4539891033752219,0.9940835620801448,0.937366096183867,0.6,0,0.64,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_after_quadrature,WAVE,PRE,1,True,53,737,0.1663011798563384,,,0.2851611017970388,0.9960568740865424,2.2557704671974266,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,WAVE_after_quadrature,WAVE,PRE,WIN3,True,159,631,0.0895251164831404,-0.0787593254098852,0.2525422237344695,0.2482888733382043,0.9996239122196258,1.2083666792501724,0.6,0,0.34,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_Syzygy,PHASE,PRE,-1,True,53,470,0.068603228605835,,,0.7138056346148072,0.973054236668194,0.9332594249356284,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_Syzygy,PHASE,PRE,0,True,54,470,-0.4151036592464816,-0.6846210497571231,-0.1179338543587235,0.0047818505371771,0.9911396627360192,-5.477999986337235,0.8,3,0.005,TIER1_PUBLISH,"p < 0.005, full robustness (3/3 perm, placebo OK)"
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_Syzygy,PHASE,PRE,1,True,54,470,-0.1759119283367073,,,0.1866576565971182,0.9419412869338016,-2.341142630555837,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_Syzygy,PHASE,PRE,WIN3,True,161,470,-0.1745707195581242,-0.3675352217995142,0.0189451116095207,0.0460784380104238,0.7913804674464183,-2.3502916763078474,0.8,1,0.07,TIER3_SIGNAL,"p < 0.05, partial robustness"
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_Quadrature,PHASE,PRE,-1,True,53,470,-0.0443645542566672,,,0.6130116791372517,0.973054236668194,-0.5987115112759178,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_Quadrature,PHASE,PRE,0,True,53,470,0.0056255562311913,-0.2444376504894713,0.2611376902883332,0.9977049125249148,0.9991122220539326,0.0753430489977446,0.8,0,0.97,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_Quadrature,PHASE,PRE,1,True,53,470,0.1161170145519508,,,0.288936088037095,0.9610845496098296,1.5880248781179107,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_Quadrature,PHASE,PRE,WIN3,True,159,470,0.0259489812575983,-0.163277601954369,0.199455842012415,0.769080664361862,0.97329366152446,0.3507307557543582,0.6,0,0.81,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_Full,PHASE,PRE,-1,True,26,470,-0.0652447158093892,,,0.5128991194812678,0.973054236668194,-0.8765545486751791,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_Full,PHASE,PRE,0,True,27,470,-0.2728998082365442,-0.7103603359727761,0.1797875076373561,0.2507402062863795,0.9911396627360192,-3.657476418511174,0.4,0,0.205,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_Full,PHASE,PRE,1,True,27,470,-0.1907040114286843,,,0.1621223035553604,0.9109733089171012,-2.5337995417434644,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_Full,PHASE,PRE,WIN3,True,80,470,-0.1772973394386943,-0.4186321430880683,0.0705219179097363,0.0781565333534547,0.8312734210004254,-2.3810471222102003,0.6,0,0.14,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_New,PHASE,PRE,-1,True,27,470,0.197255783194704,,,0.2423138447764771,0.9720262295867536,2.707267049708606,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_New,PHASE,PRE,0,True,27,470,-0.5622641506407444,-0.906795290913742,-0.2143982301365914,0.0032033654664946,0.9911396627360192,-7.264122274875584,1.0,3,0.0,TIER1_PUBLISH,"p < 0.005, full robustness (3/3 perm, placebo OK)"
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_New,PHASE,PRE,1,True,27,470,-0.1606965890251348,,,0.6038914932819874,0.9980928361222128,-2.148104903400694,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_New,PHASE,PRE,WIN3,True,81,470,-0.1731540467293984,-0.4144214216714372,0.0700586656100176,0.2077792103789741,0.915189354386002,-2.3199064162904737,1.0,0,0.145,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_FirstQ,PHASE,PRE,-1,True,26,470,0.0708297797136782,,,0.8832184947707001,0.9867828811772672,0.9623248429338148,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_FirstQ,PHASE,PRE,0,True,26,470,0.1096490266102604,-0.302000733289631,0.4809876323336696,0.488318573151277,0.9911396627360192,1.489932849794351,0.8,0,0.59,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_FirstQ,PHASE,PRE,1,True,26,470,0.0438884156229453,,,0.5418271938903776,0.9980928361222128,0.5974428245100194,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_FirstQ,PHASE,PRE,WIN3,True,78,470,0.0745206630806367,-0.1768655554631749,0.3171544074293506,0.4253012108972659,0.9555244086772852,1.015902802630042,0.8,0,0.545,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_LastQ,PHASE,PRE,-1,True,27,470,-0.1554820092736676,,,0.3834389331917269,0.973054236668194,-2.0791155937029293,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_LastQ,PHASE,PRE,0,True,27,470,-0.0953008659199389,-0.4420634898182587,0.2341821241104799,0.4999774939802394,0.9911396627360192,-1.2682163024976043,0.8,0,0.62,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_LastQ,PHASE,PRE,1,True,27,470,0.1865687675457704,,,0.3548000026538941,0.9980928361222128,2.551136628872319,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault inside (in progress),ASSAULT (IN PROGRESS): OTHER/INSIDE,PHASE_LastQ,PHASE,PRE,WIN3,True,81,470,-0.021303231018274,-0.2625840315599422,0.1991895137374426,0.7335345888978632,0.9725106895361096,-0.2856652422186245,0.8,0,0.91,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault outside (in progress),ASSAULT (IN PROGRESS): OTHER/OUTSIDE,WAVE_event,WAVE,PRE,-1,True,214,576,-0.0551738375417631,,,0.4545968267958794,0.9997535226040072,-1.0732579254974617,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault outside (in progress),ASSAULT (IN PROGRESS): OTHER/OUTSIDE,WAVE_event,WAVE,PRE,0,True,214,576,0.0812776792301404,-0.0730704423870058,0.2321689805237688,0.2567834026089449,0.9940835620801448,1.601714241080443,0.8,0,0.355,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault outside (in progress),ASSAULT (IN PROGRESS): OTHER/OUTSIDE,WAVE_event,WAVE,PRE,1,True,213,577,0.0805101688045845,,,0.3509220156672449,0.9960568740865424,1.5864924973474803,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault outside (in progress),ASSAULT (IN PROGRESS): OTHER/OUTSIDE,WAVE_event,WAVE,PRE,WIN3,True,641,149,0.13737544015324,-0.0592733304872929,0.3285174767487855,0.1344071967770947,0.9996239122196258,2.7199667772779046,0.8,0,,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault outside (in progress),ASSAULT (IN PROGRESS): OTHER/OUTSIDE,WAVE_syzygy,WAVE,PRE,-1,True,107,683,0.0630410250601671,,,0.6750931513680212,0.9997535226040072,1.2406378464785872,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault outside (in progress),ASSAULT (IN PROGRESS): OTHER/OUTSIDE,WAVE_syzygy,WAVE,PRE,0,True,107,683,0.1050839339584642,-0.0971304900058765,0.2984882587896562,0.2472555519108217,0.9940835620801448,2.075708480311067,0.6,0,0.33,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault outside (in progress),ASSAULT (IN PROGRESS): OTHER/OUTSIDE,WAVE_syzygy,WAVE,PRE,1,True,107,683,0.0288469970444049,,,0.7258900938370398,0.9960568740865424,0.5659113204476096,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault outside (in progress),ASSAULT (IN PROGRESS): OTHER/OUTSIDE,WAVE_syzygy,WAVE,PRE,WIN3,True,321,469,0.0956811098725384,-0.0431670611939698,0.2252589921505944,0.1793438312062888,0.9996239122196258,1.8873593131162325,0.8,0,,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault outside (in progress),ASSAULT (IN PROGRESS): OTHER/OUTSIDE,WAVE_quadrature,WAVE,PRE,-1,True,107,683,-0.156282618880139,,,0.1643633803247182,0.9997535226040072,-3.0068939644554704,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault outside (in progress),ASSAULT (IN PROGRESS): OTHER/OUTSIDE,WAVE_quadrature,WAVE,PRE,0,True,107,683,0.0319855697318555,-0.1696908889167533,0.2194039017728304,0.7523704701672208,0.9940835620801448,0.6276686353502647,0.6,0,0.795,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault outside (in progress),ASSAULT (IN PROGRESS): OTHER/OUTSIDE,WAVE_quadrature,WAVE,PRE,1,True,106,684,0.1073818216566732,,,0.3885499680245636,0.9960568740865424,2.121526485219527,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault outside (in progress),ASSAULT (IN PROGRESS): OTHER/OUTSIDE,WAVE_quadrature,WAVE,PRE,WIN3,True,320,470,-0.0085582159360932,-0.1429660186578918,0.1245557738267889,0.880462412869928,0.9996239122196258,-0.1672857438174135,0.6,0,,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault outside (in progress),ASSAULT (IN PROGRESS): OTHER/OUTSIDE,WAVE_before_syzygy,WAVE,PRE,-1,True,53,737,0.2848913780687021,,,0.0473630395619895,0.9997535226040072,5.716693493553926,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault outside (in progress),ASSAULT (IN PROGRESS): OTHER/OUTSIDE,WAVE_before_syzygy,WAVE,PRE,0,True,53,737,0.0966371561533468,-0.2132747766013263,0.3665232031317795,0.3234128625536079,0.9940835620801448,1.9079644197010248,0.8,0,0.535,NULL,p_mw >= 0.05
NYC_911,🔪 Aggression 911 | Assault outside (in progress),ASSAULT (IN PROGRESS): OTHER/OUTSIDE,WAVE_before_syzygy,WAVE,PRE,1,True,53,737,-0.0547496558782751,,,0.7788990930259867,0.9960568740865424,-1.0652707181625476,,0,,DISCARDED_UNSTABLE,Slice sign-frac 0.00 < 0.40
NYC_911,🔪 Aggression 911 | Assault outside (in progress),ASSAULT (IN PROGRESS): OTHER/OUTSIDE,WAVE_before_syzygy,WAVE,PRE,WIN3,True,159,631,0.1270990479498673,-0.0325700461856681,0.2923613087711109,0.093287473658407,0.9996239122196258,2.5143348951696343,0.8,0,0.17,NULL,p_mw >= 0.05
